Monastery,Latitude,Longitude,City,Country,Administrative Region,Historical Region,Starting,Ending,Monastery_index
Franciscans,53.65,18.72,Nowe,Poland,Kujawsko-Pomorskie,NORTHERN POLAND,1282,2011,1
Franciscans,51.07,19.43,Radomsko,Poland,Lodzkie,NORTHERN POLAND,1287,2011,1
Franciscans,51.15,16.6,Sroda,Poland,Wielkopolskie,NORTHERN POLAND,1290,2011,1
Franciscans,52.62,18.52,Radziejów,Poland,Kujawsko-Pomorskie,NORTHERN POLAND,1298,2011,1
Franciscans,50.45,16.55,Kamieniec ,Poland,Wielkopolskie,NORTHERN POLAND,1320,2011,1
Franciscans,52.63,19.32,Dobrzyn,Poland,Kujawsko-Pomorskie,NORTHERN POLAND,1335,2011,1
Franciscans,54.37,18.68,Danzig,Poland,Pomorskie,NORTHERN POLAND,1419,2011,1
Franciscans,52.08,16.65,Koscian,Poland,Wielkopolskie,NORTHERN POLAND,1455,2011,1
Franciscans,52.65,16.8,Poznan,Poland,Wielkopolskie,NORTHERN POLAND,1455,2011,1
Franciscans,51.7,17.23,Gmina Kobylin,Poland,Wielkopolskie,NORTHERN POLAND,1456,2011,1
Franciscans,52.93,18.06,Kalisz,Poland,Wielkopolskie,NORTHERN POLAND,1465,2011,1
Franciscans,52.2,18.63,Kolo,Poland,Wielkopolskie,NORTHERN POLAND,1466,2011,1
Franciscans,51.7,18.62,Warta,Poland,Lodzkie,NORTHERN POLAND,1468,2011,1
Franciscans,52.1,19.95,Lowicz,Poland,Lodzkie,NORTHERN POLAND,1468,2011,1
Franciscans,52.2,18.63,Gniezno,Poland,Wielkopolskie,NORTHERN POLAND,1468,2011,1
Franciscans,52.84,18.9,Nieszawa,Poland,Kujawsko-Pomorskie,NORTHERN POLAND,1475,2011,1
Franciscans,53.12,18.0,Bydgoszcz,Poland,Kujawsko-Pomorskie,NORTHERN POLAND,1480,2011,1
Franciscans,52.87,19.35,Skępe,Poland,Kujawsko-Pomorskie,NORTHERN POLAND,1490,2011,1
Franciscans,50.45,16.55,Kamieniec ,Poland,Wielkopolskie,NORTHERN POLAND,1492,2011,1
Franciscans,54.45,17.02,Slupka,Poland,Pomorskie,NORTHERN POLAND,1507,2011,1
Franciscans,50.05,19.93,Poznań,Poland,Wielkopolskie,NORTHERN POLAND,1514,2011,1
Franciscans,50.05,19.93,Kazimierz Biskupi,Poland,Wielkopolskie,NORTHERN POLAND,1514,2011,1
Franciscans,51.12,17.03,Wrocław,Poland,Dolnoslaskie,SOUTHERN POLAND,1236,2011,1
Franciscans,50.05,19.93,cracow,Poland,Malopolskie,SOUTHERN POLAND,1237,2011,1
Franciscans,50.8,21.85,Zawichost,Poland,Swietokrzyskie,SOUTHERN POLAND,1242,2011,1
Franciscans,50.67,21.75,Sandomierz,Poland,Swietokrzyskie,SOUTHERN POLAND,1242,2011,1
Franciscans,49.78,18.83,Goruszki,Poland,Malopolskie,SOUTHERN POLAND,1242,2011,1
Franciscans,51.13,15.92,Złotoryja,Poland,Dolnoslaskie,SOUTHERN POLAND,1244,2011,1
Franciscans,50.43,16.65,Kłodzko,Poland,Dolnoslaskie,SOUTHERN POLAND,1247,2011,1
Franciscans,50.67,17.93,Opole,Poland,Opolskie,SOUTHERN POLAND,1248,2011,1
Franciscans,50.85,16.48,Schweidnitz,Poland,Dolnoslaskie,SOUTHERN POLAND,1249,2011,1
Franciscans,50.37,17.87,Oberglogau,Poland,Opolskie,SOUTHERN POLAND,1254,2011,1
Franciscans,50.23,19.85,Skala,Poland,Malopolskie,SOUTHERN POLAND,1257,1316,1
Franciscans,50.35,18.92,bytom,Poland,Slaskie,SOUTHERN POLAND,1258,2011,1
Franciscans,51.65,16.07,Gross Glogau,Poland,Dolnoslaskie,SOUTHERN POLAND,1265,2011,1
Franciscans,50.87,17.48,Brzeg,Poland,Slaskie,SOUTHERN POLAND,1272,2011,1
Franciscans,49.71639,21.64,Krosno Ruskie,Poland,Podkarpackie,SOUTHERN POLAND,1272,2011,1
Franciscans,51.12,15.3,Lauban ,Poland,Slaskie,SOUTHERN POLAND,1273,2011,1
Franciscans,51.2,16.15,Liegnitz,Poland,Dolnoslaskie,SOUTHERN POLAND,1284,2011,1
Franciscans,51.08,17.72,Namslau,Poland,Opolskie,SOUTHERN POLAND,1285,2011,1
Franciscans,50.28,20.8,Korczyn,Poland,Swietokrzyskie,SOUTHERN POLAND,1299,2011,1
Franciscans,50.28,20.8,Wadislau,Poland,Slaskie,SOUTHERN POLAND,1300,2011,1
Franciscans,49.62,20.7,Nowy Sacs,Poland,Malopolskie,SOUTHERN POLAND,1304,2011,1
Franciscans,49.55,20.62,Stary Sącz,Poland,Malopolskie,SOUTHERN POLAND,1304,2011,1
Franciscans,50.58,17.03,Ziębice,Poland,Dolnoslaskie,SOUTHERN POLAND,1307,2011,1
Franciscans,51.28,17.0,Neumarkt,Poland,Dolnoslaskie,SOUTHERN POLAND,1318,2011,1
Franciscans,51.93,19.58,Kozle,Poland,Opolskie,SOUTHERN POLAND,1341,2011,1
Franciscans,51.45,15.95,bunzlau,Poland,Dolnoslaskie,SOUTHERN POLAND,1343,2011,1
Franciscans,50.05,19.93,Low,Poland,Malopolskie,SOUTHERN POLAND,1343,2011,1
Franciscans,51.07,19.43,Szepesvar,Poland,Malopolskie,SOUTHERN POLAND,1343,2011,1
Franciscans,50.8,20.45,checiny,Poland,Swietokrzyskie,SOUTHERN POLAND,1350,2011,1
Franciscans,50.0,18.45,Wodzilaw,Poland,Slaskie,SOUTHERN POLAND,1350,2011,1
Franciscans,50.67,19.62,Lelow,Poland,Slaskie,SOUTHERN POLAND,1357,2011,1
Franciscans,50.57,16.78,Tarnow,Poland,Malopolskie,SOUTHERN POLAND,1359,2011,1
Franciscans,49.55,22.2,Sanok,Poland,Podkarpackie,SOUTHERN POLAND,1377,2011,1
Franciscans,49.77,22.77,Przemy?l,Poland,Podkarpackie,SOUTHERN POLAND,1378,2011,1
Franciscans,49.63,21.0,Grodek,Poland,Malopolskie,SOUTHERN POLAND,1387,2011,1
Franciscans,51.12,17.03,breslau,Poland,Dolnoslaskie,SOUTHERN POLAND,1452,2011,1
Franciscans,50.2,17.82,Lubcziccze,Poland,Opolskie,SOUTHERN POLAND,1452,2011,1
Franciscans,50.05,19.93,cracow,Poland,Malopolskie,SOUTHERN POLAND,1453,2011,1
Franciscans,50.2,17.83,Leobschutz,Poland,Opolskie,SOUTHERN POLAND,1453,2011,1
Franciscans,51.67,16.55,Guhrau,Poland,Dolnoslaskie,SOUTHERN POLAND,1457,2011,1
Franciscans,50.57,16.78,Tarnow,Poland,Dolnoslaskie,SOUTHERN POLAND,1459,2011,1
Franciscans,51.65,16.07,Gross Glogau,Poland,Dolnoslaskie,SOUTHERN POLAND,1465,2011,1
Franciscans,50.05,22.48,Przeworsk,Poland,Podkarpackie,SOUTHERN POLAND,1465,2011,1
Franciscans,49.73,18.62,Cieszyn,Poland,Slaskie,SOUTHERN POLAND,1470,2011,1
Franciscans,50.8,21.42,Opatów,Poland,Swietokrzyskie,SOUTHERN POLAND,1470,1502,1
Franciscans,54.35,18.62,Kraków,Poland,Malopolskie,SOUTHERN POLAND,1470,2011,1
Franciscans,50.67,17.93,Oppeln,Poland,Opolskie,SOUTHERN POLAND,1473,2011,1
Franciscans,50.43,16.65,Kłodzko,Poland,Dolnoslaskie,SOUTHERN POLAND,1475,2011,1
Franciscans,51.2,16.15,Liegnitz,Poland,Dolnoslaskie,SOUTHERN POLAND,1475,2011,1
Franciscans,50.47,17.33,Neisse,Poland,Opolskie,SOUTHERN POLAND,1475,2011,1
Franciscans,50.05,19.93,Bodzentyn,Poland,Swietokrzyskie,SOUTHERN POLAND,1476,2011,1
Franciscans,49.13,14.92,Ratibor,Poland,Slaskie,SOUTHERN POLAND,1491,2011,1
Franciscans,51.08,16.4,Karlowice,Poland,Dolnoslaskie,SOUTHERN POLAND,1500,2011,1
Franciscans,53.42,14.58,Stettin,Poland,Zachodniopomorskie,WESTERN POLAND,1240,2011,1
Franciscans,54.33,20.0,Krossen,Poland,Lubuskie,WESTERN POLAND,1272,2011,1
Franciscans,53.13,14.88,Pyritz,Poland,Zachodniopomorskie,WESTERN POLAND,1281,2011,1
Franciscans,51.62,15.32,Zagan,Poland,Lubuskie,WESTERN POLAND,1284,2011,1
Franciscans,51.62,15.32,Sagan,Poland,Lubuskie,WESTERN POLAND,1284,2011,1
Franciscans,53.9,15.18,Greifenberg,Poland,Zachodniopomorskie,WESTERN POLAND,1290,2011,1
Franciscans,53.28,15.7,arnswalde,Poland,Zachodniopomorskie,WESTERN POLAND,1338,2011,1
Franciscans,51.63,16.33,Sorau,Poland,Lubuskie,WESTERN POLAND,1343,2011,1
Franciscans,53.53,15.8,Dramburg,Poland,Zachodniopomorskie,WESTERN POLAND,1350,2011,1
Franciscans,51.8,16.32,Fraustadt,Poland,Lubuskie,WESTERN POLAND,1455,2011,1
Franciscans,39.48,-7.72,Portalegre,Portugal,Alentejo,ALENTEJO,1228,2011,1
Franciscans,38.85,-7.65,Estremoz,Portugal,Alentejo,ALENTEJO,1258,2011,1
Franciscans,38.57,-7.9,Evora,Portugal,Alentejo,ALENTEJO,1268,2011,1
Franciscans,39.22,-8.67,Santarém,Portugal,Alentejo,ALENTEJO,1268,2011,1
Franciscans,38.02,-7.85,beja,Portugal,Alentejo,ALENTEJO,1290,2011,1
Franciscans,38.02,-7.85,beja,Portugal,Alentejo,ALENTEJO,1343,2011,1
Franciscans,39.6,-8.4,Tomar,Portugal,Alentejo,ALENTEJO,1343,2011,1
Franciscans,39.22,-8.67,Lisbon,Portugal,Alentejo,ALENTEJO,1423,2011,1
Franciscans,39.48,-7.72,campus major,Portugal,Alentejo,ALENTEJO,1494,2011,1
Franciscans,39.4,-8.48,Golega,Portugal,Alentejo,ALENTEJO,1505,2011,1
Franciscans,38.87,-7.15,Elvas,Portugal,Alentejo,ALENTEJO,1506,2011,1
Franciscans,37.12,-7.65,Tavira,Portugal,Algarve,ALGARVE,1312,2011,1
Franciscans,37.15,-8.73,S. Maria di Loreto,Portugal,Algarve,ALGARVE,1505,2011,1
Franciscans,37.1,-8.67,Lagos,Portugal,Algarve,ALGARVE,1506,2011,1
Franciscans,37.02,-8.98,cabo s vincente,Portugal,Algarve,ALGARVE,1506,2011,1
Franciscans,40.2,-8.42,coimbra,Portugal,Centro,CENTRO,1217,2011,1
Franciscans,39.73,-8.8,Leiria,Portugal,Centro,CENTRO,1230,2011,1
Franciscans,40.53,-7.27,Guarda,Portugal,Centro,CENTRO,1320,2011,1
Franciscans,40.28,-7.5,covilha,Portugal,Centro,CENTRO,1343,2011,1
Franciscans,39.92,-8.25,castanheira,Portugal,Centro,CENTRO,1392,2011,1
Franciscans,41.1,-7.8,Lamego,Portugal,Centro,CENTRO,1394,2011,1
Franciscans,40.65,-7.9,Viseu,Portugal,Centro,CENTRO,1410,2011,1
Franciscans,40.5,-7.58,gouveia,Portugal,Centro,CENTRO,1433,2011,1
Franciscans,39.35,-9.37,Penicha,Portugal,Centro,CENTRO,1452,2011,1
Franciscans,40.68,-7.67,ballelhas,Portugal,Centro,CENTRO,1505,2011,1
Franciscans,38.72,-9.12,Lisbon,Portugal,Lisboa,LISBOA - VALE DO TEJO,1217,2011,1
Franciscans,39.05,-9.67,Alenquer,Portugal,Lisboa,LISBOA - VALE DO TEJO,1218,2011,1
Franciscans,40.2,-8.42,cezimbra,Portugal,Lisboa,LISBOA - VALE DO TEJO,1400,2011,1
Franciscans,38.52,-8.88,Setúbal,Portugal,Lisboa,LISBOA - VALE DO TEJO,1410,2011,1
Franciscans,39.07,-8.87,azambucia,Portugal,Lisboa,LISBOA - VALE DO TEJO,1419,2011,1
Franciscans,38.72,-9.12,Lisbon,Portugal,Lisboa,LISBOA - VALE DO TEJO,1427,2011,1
Franciscans,39.07,-8.87,ameiras,Portugal,Lisboa,LISBOA - VALE DO TEJO,1428,2011,1
Franciscans,38.72,-9.12,Lisbon,Portugal,Lisboa,LISBOA - VALE DO TEJO,1455,2011,1
Franciscans,39.08,-9.25,Torres Vedras,Portugal,Lisboa,LISBOA - VALE DO TEJO,1470,2011,1
Franciscans,39.08,-9.27,Varatojo,Portugal,Lisboa,LISBOA - VALE DO TEJO,1470,2011,1
Franciscans,38.5,-8.98,S. Maria Pietatis,Portugal,Lisboa,LISBOA - VALE DO TEJO,1504,2011,1
Franciscans,41.45,-8.3,Guimeraes,Portugal,Northe,NORTE,1217,2011,1
Franciscans,41.15,-8.6,Porto,Portugal,Northe,NORTE,1231,2011,1
Franciscans,41.8,-6.75,braganza,Portugal,Northe,NORTE,1343,2011,1
Franciscans,41.18,-8.7,Matozinhos,Portugal,Northe,NORTE,1392,2011,1
Franciscans,41.63,-7.13,Torre de Dona Chama,Portugal,Northe,NORTE,1392,2011,1
Franciscans,41.57,-8.27,Póvoa de Lanhoso,Portugal,Northe,NORTE,1437,2011,1
Franciscans,41.77,-8.5,Lima ,Portugal,Northe,NORTE,1481,2011,1
Franciscans,41.2,-8.55,Porto Carreiro,Portugal,Northe,NORTE,1494,2011,1
Franciscans,41.25,-8.2,Oliveira,Portugal,Northe,NORTE,1500,2011,1
Franciscans,41.53,-8.42,barcellos,Portugal,Northe,NORTE,1505,2011,1
Franciscans,41.73,-7.47,chaves,Portugal,Northe,NORTE,1505,2011,1
Franciscans,48.13,17.1,Pozsony,Slovakia,Bratislavský kraj,WESTERN SLOVAKIA,1280,2011,1
Franciscans,48.3,18.08,Nyitra,Slovakia,Západné Slovensko,EASTERN SLOVAKIA,1248,2011,1
Franciscans,49.08,19.6,Okolicsno,Slovakia,Stredné Slovensko,EASTERN SLOVAKIA,1262,1476,1
Franciscans,48.88,18.03,Trencsen,Slovakia,Západné Slovensko,EASTERN SLOVAKIA,1301,2011,1
Franciscans,48.62,18.0,Nagyszombat,Slovakia,Západné Slovensko,EASTERN SLOVAKIA,1328,2011,1
Franciscans,47.8,18.22,chotin,Slovakia,Západné Slovensko,EASTERN SLOVAKIA,1343,2011,1
Franciscans,49.0,18.97,Bélagyulafalva,Slovakia,Západné Slovensko,EASTERN SLOVAKIA,1343,1453,1
Franciscans,49.02,20.58,Szepesbaralya,Slovakia,Východné Slovensko,EASTERN SLOVAKIA,1343,2011,1
Franciscans,48.72,21.25,Košice,Slovakia,Východné Slovensko,EASTERN SLOVAKIA,1390,2011,1
Franciscans,49.28,21.27,bartfa,Slovakia,Východné Slovensko,EASTERN SLOVAKIA,1400,2011,1
Franciscans,49.0,21.23,Prešov,Slovakia,Východné Slovensko,EASTERN SLOVAKIA,1413,2011,1
Franciscans,48.7,21.25,Kosice,Slovakia,Východné Slovensko,EASTERN SLOVAKIA,1450,2011,1
Franciscans,48.45,20.38,Fulek,Slovakia,Stredné Slovensko,EASTERN SLOVAKIA,1455,2011,1
Franciscans,49.27,21.98,Palota,Slovakia,Východné Slovensko,EASTERN SLOVAKIA,1456,2011,1
Franciscans,48.43,21.82,Zemplin,Slovakia,Východné Slovensko,EASTERN SLOVAKIA,1459,2011,1
Franciscans,48.65,20.6,Krásnohorské Podhradie,Slovakia,Východné Slovensko,EASTERN SLOVAKIA,1460,2011,1
Franciscans,48.67,19.5,Szakolca,Slovakia,Západné Slovensko,EASTERN SLOVAKIA,1467,2011,1
Franciscans,48.7,17.78,Podolia,Slovakia,Západné Slovensko,EASTERN SLOVAKIA,1477,2011,1
Franciscans,48.87,21.67,Vranov nad Topľou,Slovakia,Východné Slovensko,EASTERN SLOVAKIA,1480,2011,1
Franciscans,48.93,21.9,Humenné,Slovakia,Východné Slovensko,EASTERN SLOVAKIA,1506,2011,1
Franciscans,46.05,14.5,Ljubljana,Slovenia,Vzhodna,CARNIOLA,1233,2011,1
Franciscans,46.22,15.25,celje,Slovenia,Vzhodna,CARNIOLA,1241,2011,1
Franciscans,45.55,13.73,capo d'istria,Slovenia,Vzhodna,CARNIOLA,1260,2011,1
Franciscans,45.52,13.57,Pirano,Slovenia,Vzhodna,CARNIOLA,1301,2011,1
Franciscans,45.53,14.28,Vrbica,Slovenia,Vzhodna,CARNIOLA,1343,2011,1
Franciscans,46.07,14.9,Sava,Slovenia,Vzhodna,CARNIOLA,1374,2011,1
Franciscans,45.95,15.15,Hrastovica,Slovenia,Vzhodna,CARNIOLA,1400,2011,1
Franciscans,46.25,15.17,Pirano,Slovenia,Vzhodna,CARNIOLA,1452,2011,1
Franciscans,45.78,15.15,Novo Mesto,Slovenia,Vzhodna,CARNIOLA,1468,2011,1
Franciscans,45.55,13.73,capo d'istria,Slovenia,Vzhodna,CARNIOLA,1492,2011,1
Franciscans,46.35,15.75,Pettau,Slovenia,Zahodna,STYRIA (SLOVENIA),1239,2011,1
Franciscans,46.23,15.27,Celje,Slovenia,Zahodna,STYRIA (SLOVENIA),1241,2011,1
Franciscans,46.55,15.65,Maribor,Slovenia,Zahodna,STYRIA (SLOVENIA),1250,2011,1
Franciscans,46.4,15.27,brezen,Slovenia,Zahodna,STYRIA (SLOVENIA),1466,2011,1
Franciscans,37.98,-3.47,baeza,Spain,Andalucia,ANDALUCIA,1228,2011,1
Franciscans,37.87,-4.77,cordoba,Spain,Andalucia,ANDALUCIA,1245,2011,1
Franciscans,37.33,-5.83,Alcala de Guadaira,Spain,Andalucia,ANDALUCIA,1259,2011,1
Franciscans,37.37,-5.97,Seville,Spain,Andalucia,ANDALUCIA,1260,2011,1
Franciscans,37.2,-6.92,"Rábida, La",Spain,Andalucia,ANDALUCIA,1261,2011,1
Franciscans,36.7,-6.12,Jeres de la Frontera ,Spain,Andalucia,ANDALUCIA,1264,2011,1
Franciscans,36.12,-5.45,Algeciras,Spain,Andalucia,ANDALUCIA,1343,2011,1
Franciscans,37.77,-3.77,Jaen,Spain,Andalucia,ANDALUCIA,1343,2011,1
Franciscans,36.92,-4.67,Valle,Spain,Andalucia,ANDALUCIA,1343,2011,1
Franciscans,37.77,-3.77,Jaen,Spain,Andalucia,ANDALUCIA,1343,2011,1
Franciscans,37.27,-6.83,Moguer,Spain,Andalucia,ANDALUCIA,1350,2011,1
Franciscans,37.32,-4.67,Montefrio,Spain,Andalucia,ANDALUCIA,1397,2011,1
Franciscans,38.02,-4.52,Monte Adamuz,Spain,Andalucia,ANDALUCIA,1400,2011,1
Franciscans,37.87,-5.62,constantina,Spain,Andalucia,ANDALUCIA,1413,2011,1
Franciscans,37.88,-4.77,arizafa,Spain,Andalucia,ANDALUCIA,1414,2011,1
Franciscans,38.03,-4.05,andujar,Spain,Andalucia,ANDALUCIA,1420,2011,1
Franciscans,38.03,-4.05,alumna,Spain,Andalucia,ANDALUCIA,1425,2011,1
Franciscans,38.57,-5.15,beubes,Spain,Andalucia,ANDALUCIA,1426,2011,1
Franciscans,37.33,-5.42,Marchena,Spain,Andalucia,ANDALUCIA,1428,2011,1
Franciscans,37.33,-5.42,Veas,Spain,Andalucia,ANDALUCIA,1430,2011,1
Franciscans,37.42,-6.78,beas,Spain,Andalucia,ANDALUCIA,1430,2011,1
Franciscans,37.18,-5.77,Utrera,Spain,Andalucia,ANDALUCIA,1431,2011,1
Franciscans,36.48,-4.98,San Pedro de Alcantara,Spain,Andalucia,ANDALUCIA,1432,2011,1
Franciscans,37.57,-6.75,Valverde,Spain,Andalucia,ANDALUCIA,1433,2011,1
Franciscans,38.02,-4.52,Adamuz,Spain,Andalucia,ANDALUCIA,1433,2011,1
Franciscans,38.1,-3.63,Linares,Spain,Andalucia,ANDALUCIA,1440,2011,1
Franciscans,37.37,-5.97,S. Luca de Barrameda,Spain,Andalucia,ANDALUCIA,1443,2011,1
Franciscans,37.37,-5.97,alcor,Spain,Andalucia,ANDALUCIA,1447,2011,1
Franciscans,37.47,-5.65,carmona,Spain,Andalucia,ANDALUCIA,1447,2011,1
Franciscans,37.53,-5.07,Ecija,Spain,Andalucia,ANDALUCIA,1473,2011,1
Franciscans,38.57,-5.17,Velalcazar,Spain,Andalucia,ANDALUCIA,1474,2011,1
Franciscans,38.57,-5.17,belalcazar,Spain,Andalucia,ANDALUCIA,1474,2011,1
Franciscans,38.27,-5.42,Fonteovejuna,Spain,Andalucia,ANDALUCIA,1476,2011,1
Franciscans,37.97,-3.67,Valverde,Spain,Andalucia,ANDALUCIA,1477,2011,1
Franciscans,37.5,-4.65,Aguilar,Spain,Andalucia,ANDALUCIA,1483,2011,1
Franciscans,36.72,-4.42,Malaga,Spain,Andalucia,ANDALUCIA,1487,2011,1
Franciscans,37.17,-4.15,Loja,Spain,Andalucia,ANDALUCIA,1489,2011,1
Franciscans,37.3,-3.13,Guadix,Spain,Andalucia,ANDALUCIA,1490,2011,1
Franciscans,37.82,-5.22,Hornachuelos,Spain,Andalucia,ANDALUCIA,1490,2011,1
Franciscans,37.98,-3.47,baeza,Spain,Andalucia,ANDALUCIA,1490,2011,1
Franciscans,37.48,-2.77,baza,Spain,Andalucia,ANDALUCIA,1490,2011,1
Franciscans,36.73,-5.17,Ronda,Spain,Andalucia,ANDALUCIA,1490,2011,1
Franciscans,37.18,-3.6,Granada,Spain,Andalucia,ANDALUCIA,1492,2011,1
Franciscans,37.18,-3.6,Granada,Spain,Andalucia,ANDALUCIA,1492,2011,1
Franciscans,36.83,-2.45,Almeria,Spain,Andalucia,ANDALUCIA,1492,2011,1
Franciscans,38.08,-5.81,Sevilla,Spain,Andalucia,ANDALUCIA,1493,2011,1
Franciscans,37.62,-3.6,cazalla,Spain,Andalucia,ANDALUCIA,1493,2011,1
Franciscans,40.0,-4.67,Velez-Malaga,Spain,Andalucia,ANDALUCIA,1498,2011,1
Franciscans,37.58,-4.07,alcaudeto,Spain,Andalucia,ANDALUCIA,1499,2011,1
Franciscans,37.18,-3.6,azubia,Spain,Andalucia,ANDALUCIA,1500,2011,1
Franciscans,37.12,-3.57,Zubia,Spain,Andalucia,ANDALUCIA,1500,2011,1
Franciscans,37.02,-4.57,anteguera,Spain,Andalucia,ANDALUCIA,1504,2011,1
Franciscans,37.27,-6.83,Moguer,Spain,Andalucia,ANDALUCIA,1504,2011,1
Franciscans,38.6,-4.9,S. Eufemia,Spain,Andalucia,ANDALUCIA,1504,2011,1
Franciscans,38.42,-4.75,Pedroche,Spain,Andalucia,ANDALUCIA,1506,2011,1
Franciscans,37.6,-6.53,berrocal,Spain,Andalucia,ANDALUCIA,1507,2011,1
Franciscans,36.75,-5.8,arcos de la frontera,Spain,Andalucia,ANDALUCIA,1508,2011,1
Franciscans,37.58,-4.63,Montilla,Spain,Andalucia,ANDALUCIA,1515,2011,1
Franciscans,41.9,-1.72,Tarazona,Spain,Aragon,ARAGON,1214,2011,1
Franciscans,40.35,-1.1,Teruel,Spain,Aragon,ARAGON,1217,2011,1
Franciscans,40.35,-1.1,Tunis,Spain,Aragon,ARAGON,1219,2011,1
Franciscans,41.65,-0.88,Zaragoza,Spain,Aragon,ARAGON,1219,2011,1
Franciscans,41.35,-1.63,calatayud,Spain,Aragon,ARAGON,1219,2011,1
Franciscans,41.1,-1.4,Daroca,Spain,Aragon,ARAGON,1225,2011,1
Franciscans,42.03,0.12,barbastro,Spain,Aragon,ARAGON,1235,2011,1
Franciscans,41.9,0.18,Monzon,Spain,Aragon,ARAGON,1235,2011,1
Franciscans,42.12,-1.13,Ejea,Spain,Aragon,ARAGON,1250,2011,1
Franciscans,42.13,-0.4,Huesca,Spain,Aragon,ARAGON,1280,2011,1
Franciscans,41.78,-0.15,Sariñena,Spain,Aragon,ARAGON,1280,2011,1
Franciscans,42.57,-0.55,jaca,Spain,Aragon,ARAGON,1325,2011,1
Franciscans,41.65,-0.88,boria,Spain,Aragon,ARAGON,1343,2011,1
Franciscans,41.65,-0.88,aracha,Spain,Aragon,ARAGON,1378,2011,1
Franciscans,40.05,-0.82,Manzanera,Spain,Aragon,ARAGON,1390,2011,1
Franciscans,40.8,-0.52,burriol,Spain,Aragon,ARAGON,1393,2011,1
Franciscans,40.92,0.07,Fresneda,Spain,Aragon,ARAGON,1423,2011,1
Franciscans,41.33,-1.22,carinena,Spain,Aragon,ARAGON,1425,2011,1
Franciscans,42.25,-0.07,Almunia,Spain,Aragon,ARAGON,1425,2011,1
Franciscans,41.65,-0.87,Zaragoza,Spain,Aragon,ARAGON,1447,2011,1
Franciscans,40.92,0.07,Fresneda,Spain,Aragon,ARAGON,1451,2011,1
Franciscans,42.17,-0.25,Luna,Spain,Aragon,ARAGON,1475,2011,1
Franciscans,41.42,-1.37,Alpartir,Spain,Aragon,ARAGON,1500,2011,1
Franciscans,43.55,-5.92,aviles,Spain,Asturias,ASTURIAS - CANTABRIA,1214,2011,1
Franciscans,43.35,-5.83,Oviedo,Spain,Asturias,ASTURIAS - CANTABRIA,1214,2011,1
Franciscans,43.17,-6.53,cangas de tineo,Spain,Asturias,ASTURIAS - CANTABRIA,1216,2011,1
Franciscans,43.45,-3.8,Santander,Spain,Cantabria,ASTURIAS - CANTABRIA,1270,2011,1
Franciscans,43.37,-3.22,castro urdiales,Spain,Cantabria,ASTURIAS - CANTABRIA,1291,2011,1
Franciscans,43.53,-5.5,Villaverde,Spain,Cantabria,ASTURIAS - CANTABRIA,1350,2011,1
Franciscans,43.52,-6.87,Sueiro,Spain,Asturias,ASTURIAS - CANTABRIA,1356,2011,1
Franciscans,43.43,-3.5,S. Francisco a Monte,Spain,Cantabria,ASTURIAS - CANTABRIA,1400,2011,1
Franciscans,43.43,-3.5,S. Miguel de Monte,Spain,Cantabria,ASTURIAS - CANTABRIA,1404,2011,1
Franciscans,43.43,-3.5,Escalante,Spain,Cantabria,ASTURIAS - CANTABRIA,1421,2011,1
Franciscans,43.0,-3.67,santander,Spain,Cantabria,ASTURIAS - CANTABRIA,1422,2011,1
Franciscans,43.43,-3.5,baretta,Spain,Cantabria,ASTURIAS - CANTABRIA,1443,2011,1
Franciscans,43.42,-3.9,Mahon,Spain,Cantabria,ASTURIAS - CANTABRIA,1444,2011,1
Franciscans,43.38,-4.4,S. Vincente de la Barquera,Spain,Cantabria,ASTURIAS - CANTABRIA,1454,2011,1
Franciscans,43.38,-4.4,barchera,Spain,Cantabria,ASTURIAS - CANTABRIA,1454,2011,1
Franciscans,43.55,-6.98,S. Gadea,Spain,Asturias,ASTURIAS - CANTABRIA,1458,2011,1
Franciscans,43.4,-3.42,Laredo,Spain,Cantabria,ASTURIAS - CANTABRIA,1473,2011,1
Franciscans,43.18,-3.55,Villaverde,Spain,Cantabria,ASTURIAS - CANTABRIA,1477,2011,1
Franciscans,43.18,-3.55,Piedrola,Spain,Cantabria,ASTURIAS - CANTABRIA,1484,2011,1
Franciscans,43.47,-5.43,Villaviciosa,Spain,Asturias,ASTURIAS - CANTABRIA,1500,2011,1
Franciscans,43.0,-4.13,arancacu,Spain,Cantabria,ASTURIAS - CANTABRIA,1501,2011,1
Franciscans,43.0,-4.13,Reinosa,Spain,Cantabria,ASTURIAS - CANTABRIA,1514,2011,1
Franciscans,38.9,1.42,ciudadela,Spain,Baleares,BALEARES,1302,2011,1
Franciscans,38.9,1.42,Ibiza,Spain,Baleares,BALEARES,1325,2011,1
Franciscans,39.72,2.9,Inca,Spain,Baleares,BALEARES,1325,2011,1
Franciscans,39.57,2.65,Lepa (Palma de Mallorca),Spain,Baleares,BALEARES,1431,2011,1
Franciscans,39.45,3.27,Mallorca,Spain,Baleares,BALEARES,1444,2011,1
Franciscans,39.77,2.72,Soller,Spain,Baleares,BALEARES,1458,2011,1
Franciscans,39.57,2.65,Palma,Spain,Baleares,BALEARES,1494,2011,1
Franciscans,40.15,-2.68,Huete,Spain,Castilla - La Mancia,CASTILLA-LA MANCHA,1214,2011,1
Franciscans,39.85,-4.02,Toledo,Spain,Castilla - La Mancia,CASTILLA-LA MANCHA,1219,1486,1
